Disaster_ID,Disaster_Type,Location,Magnitude,Date,Fatalities,Economic_Loss,Latitude,Longitude,Predicted_Severity
1646,Wildfire,Indonesia,8.532088223978953,2024-03-09 13:00:00,4091.0,828488343.979376,45.94867568942543,-143.93904255456124,9.660416346803562
1651,Hurricane,Brazil,9.72539757811737,2024-03-09 18:00:00,6935.0,195491869.14771557,-83.49113150554282,-50.690375139894655,8.949318964327725
1652,Tornado,USA,8.911406817372796,2024-03-09 19:00:00,6425.0,917067870.9254352,-35.43689592984085,28.950539680852938,9.451206787856592
1653,Wildfire,Japan,7.708546341765414,2024-03-09 20:00:00,3574.0,325686412.4963346,-42.63973741604829,-153.37325258245585,8.058948178814171
1655,Tornado,Japan,8.397572876784182,2024-03-09 22:00:00,5271.0,537548271.8494062,-74.22430558250906,140.28974111792158,9.025215835514782
1657,Flood,Brazil,8.985392130381221,2024-03-10 00:00:00,3026.0,69701439.83810583,9.684403328227727,162.1022580613748,8.725256733385871
1659,Tornado,China,7.218675458185109,2024-03-10 02:00:00,2167.0,44833446.57246365,-18.543326926628986,-46.130358480086024,8.13073642275141
1661,Wildfire,China,9.455094523044403,2024-03-10 04:00:00,8624.0,449170253.0041108,18.10698000491111,129.00817985727485,8.914793770018683
1667,Earthquake,Brazil,7.246550066488004,2024-03-10 10:00:00,8687.0,540090004.7985637,-52.468107415679555,26.737336892551397,8.213479096220023
1679,Hurricane,Brazil,9.560606154206752,2024-03-10 22:00:00,527.0,617165041.2500098,-58.76558730242843,12.27660843091158,10.046917133098216
1683,Earthquake,Brazil,9.783758715590364,2024-03-11 02:00:00,4178.0,666174815.421851,25.37497392215976,0.9106656125960066,10.17881400787088
1690,Earthquake,Indonesia,9.011527028819284,2024-03-11 09:00:00,5718.0,556374319.7901715,47.665764162539176,55.25601554096912,8.537596344391856
1691,Wildfire,Brazil,7.858237712574439,2024-03-11 10:00:00,9767.0,192902871.09951028,-58.52904709312574,-79.34602661163649,8.534106357545681
1692,Flood,Brazil,8.023886226781366,2024-03-11 11:00:00,9428.0,722173043.4614325,0.4618937634196363,25.467747023995155,8.41898657827249
1696,Wildfire,USA,8.17881263263905,2024-03-11 15:00:00,1498.0,919796731.5723884,-77.72898431061115,-59.45149764036678,9.260809409408338
1701,Flood,Japan,9.53437855731424,2024-03-11 20:00:00,7813.0,831306497.3887056,83.84798900757959,-132.50526272862808,8.20379644361111
1702,Hurricane,USA,7.972584011248779,2024-03-11 21:00:00,3715.0,270113146.3337763,-12.150381900576244,-1.6166961609702255,8.949528291624958
1707,Tornado,Brazil,9.709970382961751,2024-03-12 02:00:00,9416.0,653984142.9970961,25.34873664423712,161.81835542609824,10.54047848048561
1719,Hurricane,Indonesia,9.184301158099853,2024-03-12 14:00:00,6473.0,619902036.7946377,87.06220654741445,-89.01263925055689,8.99375184096799
1724,Tornado,Japan,8.475955108780937,2024-03-12 19:00:00,3711.0,623053002.231301,-71.81175401808359,25.972876003104098,9.295231566714646
1725,Tornado,Brazil,9.19081364731669,2024-03-12 20:00:00,5382.0,295845047.54010564,34.589041504943744,24.99576591414766,9.004188912412099
1732,Flood,Indonesia,7.679974839384412,2024-03-13 03:00:00,9438.0,361705352.5451594,22.30125053249493,-104.81867263728584,8.649843841693686
1734,Earthquake,USA,9.39136816103686,2024-03-13 05:00:00,9516.0,16407484.255386356,-13.304990899733134,-8.918111879373516,10.480558794211667
1737,Earthquake,Japan,9.70688809692232,2024-03-13 08:00:00,4218.0,166934722.69014686,-9.038763212161946,44.43544563960995,9.419994676547963
1738,Wildfire,USA,9.54111395413975,2024-03-13 09:00:00,8135.0,562143534.5859863,-54.967947872262286,51.98261842147165,9.843062573143982
1746,Tornado,India,9.707425546937724,2024-03-13 17:00:00,8139.0,918934370.0245972,-3.3580527056417475,-120.72431222782936,10.899099165896423
1754,Tornado,China,9.664035660885256,2024-03-14 01:00:00,3025.0,914907666.303079,-46.58373763208253,-102.38073729041145,9.005529083312119
1763,Tornado,Indonesia,8.084749600682127,2024-03-14 10:00:00,3587.0,734067609.5995696,-72.34513545883597,23.504025583433553,8.016277319176137
1765,Hurricane,Japan,8.107023639661566,2024-03-14 12:00:00,9152.0,930452294.6034214,-62.99124035508284,-24.581921390420007,8.35986695525677
1766,Flood,Indonesia,8.457794772520831,2024-03-14 13:00:00,7420.0,681058535.0234171,-31.558333159789203,48.25818299041898,9.364928172407993
1768,Wildfire,China,9.784825671419952,2024-03-14 15:00:00,3019.0,554046029.8361963,-4.316736713622024,-161.21337919316602,10.70539364397634
1777,Wildfire,USA,7.84196512919735,2024-03-15 00:00:00,8400.0,998837401.893217,33.86424709557759,-134.12851799061633,8.681887706178781
1785,Wildfire,Brazil,9.51164653853431,2024-03-15 08:00:00,7238.0,436196136.95875615,28.68370599704089,59.953843907167986,10.181307762119733
1786,Wildfire,India,8.448374054643402,2024-03-15 09:00:00,6426.0,119757207.6860661,71.12119332717654,133.49175291922248,8.581439822250976
1787,Wildfire,India,9.17201730863316,2024-03-15 10:00:00,1280.0,664909727.361092,24.60054279009732,133.23796500387758,9.34717618482648
1788,Wildfire,China,9.889843761674202,2024-03-15 11:00:00,8516.0,865324545.3146755,20.50804525681112,28.41716138652118,10.070261589235447
1799,Hurricane,China,7.977128620029158,2024-03-15 22:00:00,4487.0,190482713.91605437,-77.17378900225346,-132.2704151347755,8.581428481507894
1802,Earthquake,Indonesia,8.388481800815338,2024-03-16 01:00:00,1485.0,439730140.21017534,42.75150470262125,-49.09401044238348,8.042162909841176
1804,Flood,Japan,7.724111314327195,2024-03-16 03:00:00,1767.0,998462724.7160608,-36.62359536822206,177.54148425539978,8.584959311063663
1808,Wildfire,Japan,8.449134146598293,2024-03-16 07:00:00,4480.0,646698747.4775406,-56.664797783855775,-161.37162731912358,8.035689101450771
1815,Wildfire,Brazil,9.900851985861667,2024-03-16 14:00:00,8110.0,661274291.4536449,-75.20909985424308,-93.40736885425908,9.923605831971663
1816,Wildfire,USA,9.6192574972778,2024-03-16 15:00:00,3347.0,143939971.07444888,84.21480627210549,5.596917867051174,9.830007646477585
1819,Tornado,Indonesia,8.797353690036811,2024-03-16 18:00:00,9176.0,294331239.2859254,22.43944239376748,92.38420371238028,10.081788076973632
1820,Earthquake,China,7.401408905259824,2024-03-16 19:00:00,5135.0,676137664.4069324,-21.25086486247874,-68.56085901504572,8.057810933480333
1834,Wildfire,Indonesia,9.92724288539102,2024-03-17 09:00:00,7506.0,323106488.42462194,44.65317229731578,151.0310264086197,10.778911849784615
1836,Hurricane,China,9.791869420242822,2024-03-17 11:00:00,8517.0,869168269.6464337,28.16614931967048,-143.976718236048,10.78358441332117
1846,Wildfire,Brazil,9.806061706486348,2024-03-17 21:00:00,2298.0,898059810.6071564,-46.67531187014911,-157.30788510008583,10.86946850125939
1849,Hurricane,USA,9.410302627655335,2024-03-18 00:00:00,1043.0,536811104.85925263,69.6464820376685,-66.87305262017823,8.124702565529663
1854,Wildfire,Brazil,9.136346072591524,2024-03-18 05:00:00,7765.0,406897801.01932967,62.37258096425005,92.75674197707008,8.6385696915891
1855,Tornado,India,8.622365653983977,2024-03-18 06:00:00,9592.0,338696961.77607316,75.4067760551198,22.849370572626672,8.98703660621701
1862,Tornado,USA,9.319379720812018,2024-03-18 13:00:00,6427.0,666521186.1613727,28.10913078259287,-174.66114152458516,9.45658159800435
1865,Tornado,USA,9.584952470208954,2024-03-18 16:00:00,3427.0,293784339.0274528,87.24055311441148,104.14816167893404,9.732050718145452
1869,Tornado,Indonesia,8.772117898040221,2024-03-18 20:00:00,1359.0,464710318.2427176,-66.28882077817886,46.34828129810557,8.668009866919036
1870,Tornado,Brazil,9.804095459206282,2024-03-18 21:00:00,5345.0,643695874.457705,40.67638379735319,46.68215466955943,9.581970704317087
1874,Earthquake,USA,8.708152459124708,2024-03-19 01:00:00,3414.0,401400078.5916583,61.326545042016,44.79297378638129,8.203648257674159
1883,Earthquake,China,8.94389481012234,2024-03-19 10:00:00,3234.0,835128434.5093826,24.532443716264652,-118.89956169076574,9.90776231705702
1888,Earthquake,USA,8.67776975893835,2024-03-19 15:00:00,1437.0,111307120.94904256,-45.59780438610785,-72.76452065179438,9.150620890985518
1892,Tornado,India,9.205283089974312,2024-03-19 19:00:00,65.0,368759857.8765147,-17.731023144968113,-159.97008264166703,8.0656311217453
1905,Hurricane,China,8.352443341113029,2024-03-20 08:00:00,8803.0,375650015.6099786,44.232080891621784,72.62317467208254,8.644634748921547
1910,Tornado,India,9.608774701028786,2024-03-20 13:00:00,5950.0,770717424.2658974,-63.20015094015996,-176.0298896631959,10.372971985029935
1915,Tornado,Indonesia,8.982347137236387,2024-03-20 18:00:00,4687.0,431820007.10722625,-9.25008642818234,149.3754846373067,9.128593075631425
1918,Flood,China,9.687120275051944,2024-03-20 21:00:00,6622.0,567584418.9550426,16.747980153621146,179.2023796152233,10.56293997020346
1922,Hurricane,India,7.503702171864016,2024-03-21 01:00:00,9927.0,835145380.5799218,-89.42071255122984,-96.86147068053585,8.15144654846511
1924,Wildfire,India,9.623033523599508,2024-03-21 03:00:00,8699.0,991404130.0809004,-26.01125812055567,172.59138492393586,8.460183774333103
1925,Earthquake,China,9.42083096487235,2024-03-21 04:00:00,4596.0,983888138.377816,52.95551962987516,-73.43116145258027,9.639365003927672
1928,Wildfire,Brazil,8.934238979569606,2024-03-21 07:00:00,4862.0,291942941.724273,-3.424879820497726,-172.43106940094322,9.743731961062396
1931,Flood,India,8.16010129591178,2024-03-21 10:00:00,528.0,225952623.28883365,14.39708173706363,68.34286203694714,8.550849570087342
1945,Wildfire,Indonesia,9.26312724320047,2024-03-22 00:00:00,2377.0,19855574.113956667,51.95069364103316,152.86051163986988,9.736239985410162
1948,Earthquake,China,7.991476740057249,2024-03-22 03:00:00,6890.0,480746726.23117536,-63.45854519286889,-81.9192812008206,8.037979380538276
1952,Earthquake,China,7.413270861165939,2024-03-22 07:00:00,9190.0,746490616.271081,-50.28984851198197,-132.63454372358655,8.049253453149174
1954,Tornado,USA,9.805937218385967,2024-03-22 09:00:00,2998.0,790544780.4994318,42.41936056305417,69.96812003829757,11.012183150003574
1955,Flood,China,9.348604789145645,2024-03-22 10:00:00,5462.0,383912430.6699845,89.70255205073093,119.60128206140598,9.715531075387764
1958,Earthquake,Japan,7.653847350611975,2024-03-22 13:00:00,186.0,621775257.792798,-14.17535040706704,163.44568948290734,8.038104913758339
1962,Tornado,Indonesia,8.915070876523153,2024-03-22 17:00:00,371.0,584102197.6645303,-16.217119854668116,124.97668452111878,8.480093410580377
1966,Tornado,Japan,7.883815359280766,2024-03-22 21:00:00,3038.0,316372054.1724538,15.79848495519568,-16.914689863132153,8.726808897313456
1975,Hurricane,China,9.839353063802104,2024-03-23 06:00:00,190.0,347919711.420616,-36.229396754020854,-123.07224754102874,10.019925573045787
1984,Tornado,USA,8.994948911963268,2024-03-23 15:00:00,2151.0,891881399.0473701,-3.065603024636061,-141.42358910630756,9.295430512481145
1986,Tornado,USA,7.455647822102523,2024-03-23 17:00:00,5635.0,943936007.9943177,-75.49172752371756,32.137834045351205,8.346316901649047
1990,Flood,Brazil,7.764749424469981,2024-03-23 21:00:00,8610.0,932524859.9017112,41.31148115743141,160.8448220213834,8.288109402405082
1991,Earthquake,Japan,7.851149237410482,2024-03-23 22:00:00,1070.0,125084512.3025223,47.79232181839976,-143.84144956969223,8.221029533582666
1993,Wildfire,Japan,8.780604782815484,2024-03-24 00:00:00,1728.0,620851073.4050168,19.84052690597543,165.60455661097873,8.321577878998571
1995,Wildfire,Indonesia,9.890085737890008,2024-03-24 02:00:00,9879.0,648091831.5548815,45.24751548522822,171.94764115817,9.376711370627909
1996,Tornado,China,8.750502709726739,2024-03-24 03:00:00,7282.0,561530599.530857,28.251928128085112,-178.32798608940405,8.551730692260673
2003,Flood,Indonesia,8.70424623737579,2024-03-24 10:00:00,9555.0,85120824.4906439,73.12582449378661,-92.76126787665396,8.83690314054752
2007,Flood,Indonesia,9.99627660638022,2024-03-24 14:00:00,1547.0,832811459.435502,-9.0468283589028,-25.64949299711246,10.131597280521033
2011,Hurricane,Japan,7.461559115316602,2024-03-24 18:00:00,2767.0,482636827.0413658,-83.94955196700913,165.54037730359565,8.507686217382847
2019,Earthquake,China,7.991589343881123,2024-03-25 02:00:00,1209.0,473798072.9951264,-86.07178858041189,-117.16348193874124,8.710228049480307
2022,Hurricane,Japan,8.616337977392963,2024-03-25 05:00:00,3315.0,827807874.5963968,10.83027302313155,27.69196989587165,8.537354274762649
2028,Flood,India,7.813591444868432,2024-03-25 11:00:00,553.0,41290288.25843795,86.6334762895044,23.462372240617476,8.014495232104252
2029,Earthquake,Brazil,9.378933850332189,2024-03-25 12:00:00,1394.0,946698989.5387344,-43.8245887600354,-18.759115855993272,10.070486274447601
2030,Flood,India,9.46014584148558,2024-03-25 13:00:00,4079.0,382374119.07855874,27.75142826533341,-68.66320363481172,10.258830992424201
2031,Flood,Indonesia,8.971008306362618,2024-03-25 14:00:00,2792.0,79527000.39788844,-54.34242610324678,0.863470023672841,8.305318791388954
2034,Flood,Brazil,8.313396332312994,2024-03-25 17:00:00,7971.0,15858413.92498929,84.96095933367667,15.801730737350788,9.217853688946237
2039,Wildfire,India,9.220392636552909,2024-03-25 22:00:00,8049.0,723674208.1800612,-49.44295260877768,20.598856174815815,8.79070661693123
2042,Tornado,China,8.044945953223404,2024-03-26 01:00:00,1913.0,325929407.0964478,11.020101890854486,-51.22196462072608,8.350780705870932
2043,Wildfire,Japan,9.40683314159566,2024-03-26 02:00:00,7362.0,659862635.5639641,4.210364047385959,123.98602042514368,10.04673070521832
2051,Wildfire,Brazil,9.789281536406945,2024-03-26 10:00:00,2078.0,332012265.34594035,-7.505884524841837,-80.00494218818817,10.192631714938571
2052,Hurricane,India,9.378481607557635,2024-03-26 11:00:00,5109.0,417103031.9439869,-2.754668316591544,-61.26630881171001,8.777417486324145
2054,Hurricane,Brazil,8.998001232346335,2024-03-26 13:00:00,4413.0,725294542.3295219,80.22566646005082,92.518113416276,9.838424964143075
2060,Tornado,Indonesia,9.890286695804908,2024-03-26 19:00:00,389.0,535907555.6573998,8.177736493242984,23.19906299537278,10.09467608011973
2076,Wildfire,Brazil,9.907301178946948,2024-03-27 11:00:00,900.0,17934158.624928076,66.70411650828125,135.11846974964686,9.432003711866694
2081,Earthquake,Indonesia,9.719919364072975,2024-03-27 16:00:00,6955.0,821179147.1504077,-85.10986417939924,29.129003368660214,10.385252469370855
2082,Tornado,China,8.72123388570898,2024-03-27 17:00:00,2819.0,551872231.2472588,-78.26317357311143,45.21225004911096,9.045850452718106
2083,Flood,India,8.834617285009656,2024-03-27 18:00:00,5083.0,380416210.1060283,-6.492352173780103,-161.38048228032474,8.969673735608437
2090,Hurricane,India,9.57677314243529,2024-03-28 01:00:00,9822.0,85278164.34307377,-21.52439864863878,17.730457696041952,9.56076418285296
2097,Wildfire,China,8.562057060662958,2024-03-28 08:00:00,4228.0,133822490.97401913,13.966805858608351,-116.20462326435376,8.709426626917347
2099,Earthquake,USA,8.364048748252763,2024-03-28 10:00:00,948.0,940858695.3252192,53.62454873086093,87.38311095479496,8.8948981051827
2102,Wildfire,USA,8.154122145756673,2024-03-28 13:00:00,5739.0,827384196.6833675,5.945196104305193,-85.68879685973369,8.839499759505642
2108,Wildfire,Brazil,9.539846870451148,2024-03-28 19:00:00,6109.0,634374278.8265382,73.10578585783796,-73.05100204392059,9.43084618716172
2111,Tornado,India,8.414938535185,2024-03-28 22:00:00,9612.0,160704995.62113547,-64.67192495122349,-140.02112002388063,8.314256289947124
2116,Flood,Japan,9.963222575473,2024-03-29 03:00:00,7849.0,239882196.6220771,-62.621229019990885,-152.41686698532646,11.01554879414127
2123,Tornado,India,9.32341052093286,2024-03-29 10:00:00,1954.0,594907677.5914402,84.08279074665067,34.18860864292929,10.296788013138977
2128,Flood,China,7.425029696824529,2024-03-29 15:00:00,7966.0,662603525.9005976,-60.1281188467587,176.06680757053363,8.042073137942442
2129,Wildfire,USA,8.838729116543112,2024-03-29 16:00:00,8728.0,702607677.8964761,68.74699649483591,61.294927257933026,8.698553138781184
2130,Wildfire,Indonesia,8.415703209105063,2024-03-29 17:00:00,8860.0,171286534.82118633,-13.051856174289274,-13.13586707092166,8.145458555156308
2137,Flood,China,8.765145560333867,2024-03-30 00:00:00,5287.0,435249037.1227042,-75.70681476425469,94.6279720426938,8.150132548771634
2145,Earthquake,USA,9.00729031806243,2024-03-30 08:00:00,4244.0,696747700.1327572,-5.189778192093366,-9.437989569183989,10.110379497937622
2149,Tornado,Brazil,8.998359050656896,2024-03-30 12:00:00,7108.0,996862083.7718267,-1.0417594949460196,-133.41491978451555,9.488387385046524
2150,Hurricane,USA,8.719088607033822,2024-03-30 13:00:00,6947.0,876066579.2956938,59.0848654386993,-89.40080338363053,8.561220160177562
2151,Flood,USA,9.947764373103166,2024-03-30 14:00:00,5479.0,407084095.2981829,-29.662551473242907,-25.362315532556806,10.222064487395977
2152,Tornado,India,9.571230448337218,2024-03-30 15:00:00,1683.0,310061408.78978795,-58.72291323556612,-4.521429446476182,10.186809970415355
2153,Earthquake,Japan,9.53639974361126,2024-03-30 16:00:00,4146.0,964799313.137515,38.16252365954054,-130.31006078235717,10.69758948708298
2156,Flood,Indonesia,9.503349284376233,2024-03-30 19:00:00,4632.0,595239723.9099501,-46.82265970392995,-73.99292441718232,9.135877392973427
2163,Hurricane,China,8.233020271165476,2024-03-31 02:00:00,4455.0,528735246.0750674,-26.57250961026221,17.005474036542072,8.021788156963346
2165,Earthquake,Indonesia,9.643088524788023,2024-03-31 04:00:00,8121.0,720818720.75915,-5.168309868330379,-56.22390314684913,9.0032130474008
2179,Hurricane,Japan,7.61299737370368,2024-03-31 18:00:00,4110.0,510108853.70214,34.94710323176958,-5.479898367439082,8.25544662889131
2180,Tornado,Indonesia,9.863187161962417,2024-03-31 19:00:00,4583.0,853558712.1993951,2.277855566109528,-141.91959351813588,8.882601175626597
2181,Flood,Indonesia,7.278459162632453,2024-03-31 20:00:00,2810.0,845569879.5243409,-35.044078194588366,-79.94807612303073,8.176899381388658
2188,Hurricane,Indonesia,8.145004175021644,2024-04-01 03:00:00,3689.0,643947427.03342,47.891659776354466,41.05569851012288,8.059280248543809
2191,Earthquake,Brazil,9.692325547350812,2024-04-01 06:00:00,2971.0,918184613.9243584,-43.14836563811946,33.577593475677226,9.093264624289258
2192,Flood,Indonesia,9.462522771059232,2024-04-01 07:00:00,2497.0,864259311.1015723,73.29510552704937,-95.9776373777736,8.61266444517415
2196,Wildfire,India,8.02579630124929,2024-04-01 11:00:00,6746.0,397398441.13178825,-9.530002114843423,-18.115253681343383,8.49494033567204
2198,Flood,Brazil,9.997422910743415,2024-04-01 13:00:00,9888.0,310770784.45971483,65.6214497140806,-121.81821813709291,9.72751375246833
2206,Wildfire,China,9.46476146692258,2024-04-01 21:00:00,9613.0,885429047.2845587,75.25377939584712,-175.46665943970189,8.222950927157392
2207,Earthquake,Brazil,9.009098687555392,2024-04-01 22:00:00,7060.0,232137584.89761204,-39.5932806809119,143.36046677957836,8.532500832638203
2213,Flood,Indonesia,9.529150280147904,2024-04-02 04:00:00,8963.0,112334773.13713396,-86.75881999191819,176.97519919079463,8.582756307674842
2214,Wildfire,Brazil,9.148419302077553,2024-04-02 05:00:00,9931.0,479901999.6216739,83.30586427332467,173.95775519534848,9.595641434525417
2215,Tornado,Indonesia,9.640808455865672,2024-04-02 06:00:00,2251.0,719377061.7147002,40.80077857265819,48.608843810979465,10.578845039236892
2216,Tornado,China,7.636046065617664,2024-04-02 07:00:00,7031.0,714448344.0707723,-35.144802830496005,-20.566617801879413,8.167392146634356
2219,Flood,China,9.112317407052023,2024-04-02 10:00:00,4353.0,931062447.4789722,67.09569112190303,-143.4331640752627,9.573184639170941
2220,Earthquake,India,7.900489552312967,2024-04-02 11:00:00,1578.0,42408036.53273256,-69.73552972585134,-61.793253428141455,8.718897984505602
2228,Flood,Indonesia,8.630800241945238,2024-04-02 19:00:00,4364.0,556649969.717486,17.704347173596588,-150.35292347876708,8.172533920648357
2239,Tornado,Indonesia,9.682804809094216,2024-04-03 06:00:00,6849.0,203958188.79705885,-75.78555080565084,-59.86265454871455,10.668157352537337
2247,Hurricane,Indonesia,8.794840841114926,2024-04-03 14:00:00,6285.0,140460106.41503343,-78.54463632840438,-168.05730320792142,8.941982099039055
2248,Wildfire,Indonesia,8.368772449575076,2024-04-03 15:00:00,3212.0,282816181.805124,59.64723258942777,-142.37727744861934,9.142848658335572
2249,Flood,India,8.019347578976207,2024-04-03 16:00:00,7783.0,929099202.929728,17.816131471897897,-104.60886595189888,8.586195193981785
2251,Earthquake,Brazil,7.900907795048266,2024-04-03 18:00:00,8216.0,206782831.4041683,-73.10568873179588,60.42968000628496,8.882267171319807
2254,Tornado,Japan,9.474134664595772,2024-04-03 21:00:00,1243.0,367876295.9637907,59.271623877016,12.626549920517265,9.73307168883003
2256,Wildfire,USA,9.600328259474162,2024-04-03 23:00:00,829.0,198513043.5571612,12.919023368698,34.49071166038907,8.667491572847196
2260,Tornado,Japan,7.990062545819256,2024-04-04 03:00:00,4113.0,412842107.7268543,-11.772727045431882,116.44309935335544,8.642826691836897
2271,Wildfire,Japan,8.600482701928453,2024-04-04 14:00:00,5354.0,648838621.7951319,-71.23953549449742,152.65241727489166,9.424416302444556
2278,Tornado,India,7.5439394361739165,2024-04-04 21:00:00,6962.0,73595437.7394736,1.1278907091364965,36.52959631723465,8.328984011547487
2281,Hurricane,Indonesia,8.032450527253513,2024-04-05 00:00:00,6645.0,598881829.7642003,-44.20951544846754,-4.387146549264367,8.166170997119941
2285,Tornado,Indonesia,9.909923354605564,2024-04-05 04:00:00,259.0,925645365.2761075,-64.79566244040282,-74.94365247337177,10.398077492939672
2287,Hurricane,China,9.390487231373228,2024-04-05 06:00:00,8062.0,372072014.24212384,84.87588436218911,95.04454523965946,10.132957962785353
2292,Hurricane,Japan,8.57562766539512,2024-04-05 11:00:00,1715.0,444249321.1865144,-39.47702120712462,-32.278466039122485,9.554331321110677
2304,Wildfire,Japan,8.640571357943909,2024-04-05 23:00:00,8354.0,459531904.454691,-37.1720118225381,45.24018502737351,9.078093158727555
2305,Hurricane,Brazil,9.037709331182704,2024-04-06 00:00:00,587.0,588323078.5907311,77.71566949790694,147.7479922481218,8.472096960129349
2307,Wildfire,USA,8.978739516746762,2024-04-06 02:00:00,1653.0,215669677.0084439,-74.32330197676113,1.842018649442787,9.859184411286263
2311,Flood,India,8.894421689951042,2024-04-06 06:00:00,9693.0,350950030.1462511,1.3341489692055974,41.21316295307365,8.744400112463884
2324,Earthquake,China,8.590000537775058,2024-04-06 19:00:00,5310.0,778720264.0174752,-34.31291078469923,31.45204060469498,9.03688314394801
2328,Tornado,Brazil,9.67380877497617,2024-04-06 23:00:00,7120.0,932492929.747784,-89.71828106553488,-139.46142634584774,9.568948871282094
2330,Flood,Brazil,8.840503898159454,2024-04-07 01:00:00,4923.0,871608534.9616536,-80.79563134042186,-109.93332700683914,9.589660341751449
2336,Earthquake,Japan,9.970936046668408,2024-04-07 07:00:00,8685.0,911534676.2625976,-20.909001051903697,-141.9927688009932,10.936769906782418
2337,Tornado,Brazil,7.4194058326331245,2024-04-07 08:00:00,698.0,631855948.432438,-7.8774283880024365,-112.19512561579796,8.062964952104018
2339,Earthquake,China,7.3578356187806,2024-04-07 10:00:00,6617.0,935288427.1859648,-68.21549991266525,105.56268417839595,8.246285219560614
2340,Wildfire,Indonesia,7.180412850782138,2024-04-07 11:00:00,4442.0,427966006.0472753,-14.589397766254423,-125.94468809380491,8.098971381845907
2344,Wildfire,USA,8.984685429671078,2024-04-07 15:00:00,8241.0,475157608.685737,-26.14116746952284,58.29038285685347,9.377339498518216
2345,Hurricane,USA,8.779098550825408,2024-04-07 16:00:00,2708.0,874819417.3828315,79.5106280914065,-11.880208968040725,8.094448599251443
2348,Tornado,Brazil,9.772758139929527,2024-04-07 19:00:00,5269.0,815366941.1809499,-24.854401649184304,104.38137711613383,9.701808619479685
2353,Tornado,Brazil,7.532381109427723,2024-04-08 00:00:00,8265.0,271441809.2962617,20.263224302067453,-89.03533401383434,8.450975597759907
2355,Tornado,Japan,8.622308982913559,2024-04-08 02:00:00,3652.0,524180424.0291824,40.31514998389689,13.36346938322638,8.990865047131285
2357,Tornado,Brazil,9.904734980158006,2024-04-08 04:00:00,7602.0,777483380.4980421,72.44159531145151,112.01625417150204,9.622999997130254
2358,Hurricane,Brazil,9.027697712632293,2024-04-08 05:00:00,1953.0,838343571.1759152,-78.04010801596053,98.50919220207388,8.274626892700905
2366,Tornado,Brazil,8.187413606027683,2024-04-08 13:00:00,3844.0,968614931.834748,-82.12696698438947,-125.04492719978148,8.223217822758766
2374,Flood,Japan,8.609058503423807,2024-04-08 21:00:00,6726.0,299950825.2024771,-12.612406069773336,-77.4718652701617,9.429444562213723
2381,Tornado,India,9.96819228860764,2024-04-09 04:00:00,428.0,75468475.98571399,58.03602726029011,-67.33957775459095,9.815788548372257
2389,Wildfire,USA,8.27336926340904,2024-04-09 12:00:00,7426.0,280314713.9124713,37.00545527588843,165.06585900093805,9.01759048676047
2394,Wildfire,India,9.617797500662553,2024-04-09 17:00:00,3240.0,891789472.1685307,-64.33305406525643,133.6582467422621,8.666809394237092
2399,Flood,Japan,7.687371726086734,2024-04-09 22:00:00,2271.0,351211762.20918757,26.24802953156717,12.789317770415831,8.591509739512937
2413,Hurricane,China,9.512910842847855,2024-04-10 12:00:00,6350.0,484347857.31107014,-2.593854061308396,-102.97377689731366,10.490215498587407
2415,Wildfire,China,7.150621730292581,2024-04-10 14:00:00,5463.0,511554104.7234751,0.9819212238809903,-128.59745394975673,8.196477655130373
2417,Tornado,Brazil,8.36374283982677,2024-04-10 16:00:00,6282.0,680181168.575365,-20.84279166255596,-139.60384587098176,9.579607649993106
2422,Flood,USA,8.989216102893792,2024-04-10 21:00:00,4531.0,753091766.3484358,-85.79662266092653,-23.60875027740139,10.371486420041322
2427,Flood,Indonesia,9.585935734137218,2024-04-11 02:00:00,5611.0,562453993.4467018,-69.09498716390539,-14.84341561562655,9.579705228107906
2428,Earthquake,USA,8.567614683494718,2024-04-11 03:00:00,194.0,500171823.2537448,82.06538921195745,33.698457377700294,8.654301046884717
2431,Earthquake,China,8.62749395185047,2024-04-11 06:00:00,1079.0,329256277.3643395,18.52971776630308,174.94989982212374,8.70251742533839
2439,Hurricane,India,9.714163767960704,2024-04-11 14:00:00,4538.0,695592224.004344,7.453369322565335,-114.6608538224972,9.272334964095098
2440,Hurricane,India,8.403713413439837,2024-04-11 15:00:00,4032.0,7256732.738721755,-62.25389222787232,-91.99720430760163,9.152315035672947
2441,Tornado,Brazil,8.927425634129321,2024-04-11 16:00:00,2625.0,857187355.19923,9.668067364442011,119.82565497291932,8.759378042663748
2448,Earthquake,Japan,9.388418456327727,2024-04-11 23:00:00,6579.0,512662784.0950673,-54.96770939312305,179.39049493751574,9.570527079662575
2454,Earthquake,India,8.182869998094631,2024-04-12 05:00:00,3470.0,61059655.284832515,-27.49013297450864,114.06977299476809,8.939788677862676
2459,Tornado,Brazil,7.893418539260256,2024-04-12 10:00:00,5470.0,208197955.49184197,-1.9983902773587503,-27.047546255516032,8.166318982885812
2467,Flood,Japan,8.838147785646369,2024-04-12 18:00:00,6883.0,485730687.9200388,-18.87520621242265,-101.64028461626224,9.211217654386308
2468,Earthquake,China,7.754046726999899,2024-04-12 19:00:00,1017.0,293419298.50587964,-82.89728407963813,-130.78977318394695,8.707318840326888
2473,Hurricane,India,8.199991371746023,2024-04-13 00:00:00,4550.0,513658527.2435562,73.70182996870356,-74.76000793798231,9.019406314445096
