Latitude,Longitude,Magnitude,Severity,Disaster_Type
-36.62359536822206,177.54148425539978,7.724111314327195,8.919216298260462,Flood
-27.05341864574708,178.13269054935802,5.742053278233212,4.963624353819421,Tornado
49.43763561261273,-138.67693968217952,4.125680042080743,3.4716263069601263,Hurricane
29.04670999267459,81.34876055820502,3.1970384775044223,2.561120342484894,Wildfire
-56.664797783855775,-161.37162731912358,8.449134146598293,7.820519835530279,Wildfire
-58.66031963986482,-169.1308744786121,3.6838497995588457,3.1642999092934256,Wildfire
-72.28878305158848,-142.07979807181286,2.434572632973038,2.161886372824138,Hurricane
28.854489546240863,167.57483652285623,7.330084085098101,5.89702034326575,Tornado
47.587079199912466,158.71087724209107,4.9420984181616525,4.402807574345993,Flood
-42.29164290149927,-110.18598469895504,5.897747919605286,5.503097951752326,Wildfire
-86.2299070144357,-121.79795920066385,3.4698523737505327,2.819695719940902,Hurricane
-75.20909985424308,-93.40736885425908,9.900851985861667,10.3281890911937,Wildfire
84.21480627210549,5.596917867051174,9.6192574972778,9.883980806003967,Wildfire
-36.819940054064354,25.09366753274756,2.0668247352854063,1.7336821671211209,Hurricane
48.46016661086405,-100.22636504179896,7.237979451594557,7.51305097854606,Flood
22.43944239376748,92.38420371238027,8.797353690036811,10.55208764640686,Tornado
-21.25086486247874,-68.56085901504572,7.401408905259824,8.717287491440162,Earthquake
-52.97629280480008,151.96727719058774,5.175793848777717,4.146164883439165,Tornado
-68.15044473130685,56.42017432442301,3.838146824467854,4.291628955527572,Hurricane
20.702334246995992,-22.913570050699793,5.935668610996382,5.588088384332951,Flood
49.434080514801835,104.36832061302434,9.106331287776468,7.5169172162964015,Tornado
25.902765637403522,114.44926537679932,7.609928038996469,6.9889068140496775,Hurricane
5.454383984848496,-75.42662198078028,4.948299396254972,4.595458960773822,Earthquake
-82.44877978230548,-57.70276421900964,6.322629139741855,6.381415021656485,Hurricane
84.32797996698908,156.9438553422972,2.2938061475485707,2.4416041218012037,Earthquake
53.76855449782342,-120.69322618922212,1.1920714053173609,1.310828234776342,Hurricane
-37.292033393826344,-164.8258498933437,8.1754205139096,7.344480722569487,Flood
86.39465928459312,-16.540083860562298,8.031451466304445,7.458875060337919,Flood
18.33868613453798,108.43556408770641,5.930987110759186,5.476392860038952,Flood
14.836078477304365,97.80051827186848,6.57120774448243,6.210413922388026,Tornado
44.65317229731578,151.0310264086197,9.92724288539102,11.911326700682041,Wildfire
56.11856185622476,11.952239172854483,6.409660216886978,7.122269069160227,Flood
28.166149319670478,-143.97671823604801,9.791869420242822,11.652287264951408,Hurricane
-66.942765654084,31.92803076096579,7.150186783884896,7.702498842203046,Earthquake
-29.11184892099029,100.22242116715617,7.883717088488618,7.588142980042477,Wildfire
77.05505525868895,-146.4018767028625,7.455119458597759,7.126331345771311,Flood
-49.569189868106655,-117.84333560486769,7.122400236278762,7.0898683739876525,Flood
-23.009935709247603,-175.5753619839585,3.408112318322975,3.2947854721867675,Flood
-12.226161070044721,33.714928600851735,2.3543197999842125,2.6635137927964685,Tornado
-10.907101854998606,139.2243811005256,7.486617358117733,7.381810743408317,Wildfire
20.329124849014594,61.43879376075582,1.4548174655746835,1.3358799461835167,Earthquake
79.75365079404737,173.53443153275353,3.204055549666378,3.5563225773864975,Flood
-46.67531187014911,-157.30788510008583,9.806061706486348,11.196249068259192,Wildfire
-68.12975226583475,145.08039065453863,6.794183939950739,6.577935816640474,Flood
-54.45531182521128,113.06458345920505,3.2735159427153757,3.4932455568981995,Hurricane
69.6464820376685,-66.87305262017823,9.410302627655335,7.749589486031133,Hurricane
26.245946277937083,170.46955866141064,3.070655094502027,3.106845653628,Tornado
-38.536777936951175,-76.34241065829059,5.391866582968595,4.410506183764441,Tornado
56.8704490143511,140.14970057815864,1.735290712777633,1.4084944079853958,Tornado
65.04659934541849,137.06948774670818,4.690028466259022,4.901876771658899,Wildfire
62.37258096425005,92.75674197707009,9.136346072591524,8.417627669922215,Wildfire
75.4067760551198,22.849370572626672,8.622365653983977,9.458863293732271,Tornado
-44.59661636879491,-136.7990101379203,2.995650886297242,3.4702609158196043,Tornado
45.90754717433009,11.509824418739374,8.660172561636816,7.4109986965390275,Earthquake
-7.102890490654799,-51.55334796422356,2.1577405852599463,2.3515254017077507,Wildfire
61.559739520211075,105.19813193592663,1.9586504463371368,1.970026286788448,Hurricane
41.12832188909037,92.92651433886417,4.821057667459446,4.07305948223423,Tornado
49.760540369950434,147.8205026541379,2.250967876147377,2.387459911127202,Hurricane
28.10913078259287,-174.66114152458516,9.319379720812018,9.72744480280105,Tornado
-58.062821495452766,111.2771580562966,5.827428672099527,5.8638894187301265,Wildfire
8.104845401448898,157.84633912488076,3.718329055190044,4.352633163636473,Hurricane
87.24055311441148,104.14816167893404,9.584952470208954,9.665771624306332,Tornado
78.7298519694814,-133.12999444666798,4.880197969559077,5.837722317742343,Earthquake
-82.2287275565379,-150.7395222572804,7.053405937779677,7.079443765937649,Tornado
-60.333333168701316,-172.4957136692277,4.813583826352485,4.073932460208961,Flood
-66.28882077817886,46.34828129810557,8.772117898040221,8.668506031259637,Tornado
40.67638379735319,46.68215466955943,9.804095459206282,8.558303804584575,Tornado
57.20135937425012,175.28893711855642,7.02180319331134,7.294624079982215,Hurricane
-51.56795406407905,-36.704457322525535,6.016316986440298,6.4810947409384685,Earthquake
1.0534847313292195,-60.513737436901174,7.7239378367384735,7.62641625869832,Flood
61.326545042016,44.79297378638129,8.708152459124708,7.306846902617282,Earthquake
41.904278057925104,117.21912210273382,5.898170758109449,5.82418740375357,Tornado
7.602696988532691,157.23862182828066,2.220748395449988,1.8489544430296139,Flood
16.26258428257912,109.1246998244539,3.509671604819191,3.7653525226359297,Hurricane
1.5048984449303937,-26.39736697831029,1.2901995740746628,1.4400527580929634,Hurricane
-36.4412787626123,48.56912471234309,3.238787178948538,3.8378077691969232,Wildfire
11.7039587146229,128.26775761780212,6.660242020468631,5.724616835027393,Flood
33.999354369016324,-3.380512207773796,6.800065384429561,6.888249544994206,Tornado
67.19812485494538,-101.99280826605863,3.18574358821499,3.2718062824513416,Flood
24.532443716264652,-118.89956169076574,8.94389481012234,10.45532908127521,Earthquake
47.001876667768435,-179.94321195189957,6.573865820629771,6.908545643582572,Hurricane
-61.18710570817686,78.56567819326233,5.861382077214898,5.030260713390869,Hurricane
-6.919654604437819,-140.0050048154434,2.108783656706744,2.0550951415877643,Tornado
-88.32030843112321,-92.21792410946145,4.172142684119964,4.430419224553268,Wildfire
-45.59780438610785,-72.76452065179438,8.67776975893835,9.372978634057187,Earthquake
40.76310872034087,21.736749649236597,3.053005739705781,3.4963925403597607,Wildfire
88.52579124288542,-36.735380173523076,6.92395168164811,6.039090375716917,Flood
-72.14794207430114,62.88263712833825,2.9031188597748345,3.4274710686664758,Wildfire
-17.731023144968113,-159.97008264166703,9.205283089974312,7.581984483730712,Tornado
54.01277436584871,-135.3818900648018,2.4317846033225843,2.902346727528634,Flood
-53.273585766798206,-0.2838587280239846,6.40663388921061,7.323467001851527,Tornado
9.915290874411525,-58.69267637514127,6.496483449371172,6.912967241610815,Wildfire
41.95283328534146,-73.5071894095105,3.9059041709941376,4.273052132853201,Hurricane
20.877381046832227,-155.86989154649183,5.552610531062511,4.603540583885516,Wildfire
-56.155547769225095,142.4589029092805,7.8969228446659105,6.448563586486653,Flood
-26.030777636566903,69.05469100501827,4.7906216952632565,4.027505929328493,Tornado
51.0825212073715,-136.21746354492623,9.028357941539662,7.538172623829491,Tornado
9.760772543762993,-156.58345521462937,1.4384829504387442,1.4657457890453602,Tornado
-89.05866956227571,170.95411203524748,7.707972283032829,6.8306323389077646,Hurricane
46.97833680505689,65.22211815822175,1.5591823027101368,1.7838328046577991,Tornado
-83.64395611075696,-29.71581440625306,4.711822303309436,4.609573164184194,Earthquake
44.232080891621784,72.62317467208254,8.352443341113029,9.00563941199773,Hurricane
-53.55349917025727,92.27944313285727,5.395546245206013,5.7254797823132835,Wildfire
82.45322642148844,100.78639285996056,6.926393375453465,6.427285888347333,Earthquake
-23.770664765624794,-7.96416996489925,3.669254601594474,3.292301176522717,Hurricane
-31.15230905914576,-25.242207075054722,6.767943312883658,6.341444540718263,Tornado
-63.20015094015996,-176.0298896631959,9.608774701028786,10.748984092027449,Tornado
-34.99124121176132,153.5605614510617,2.493428356450849,2.5794784125927244,Flood
67.7971371290761,37.190836220019506,7.923344202089596,7.14222499834242,Hurricane
89.34018077290452,-106.86458261161148,4.828473343357187,5.442358574396461,Flood
-23.704284508767298,151.05723099171718,3.844304450311004,3.159648260936864,Flood
-9.250086428182339,149.3754846373067,8.982347137236387,9.698000824488052,Tornado
39.972768876492665,176.10629917179452,2.7671044444779644,2.699698672047481,Hurricane
69.51524048371341,134.66036273003238,2.3335606548819303,2.5494527127922537,Tornado
16.747980153621146,179.2023796152233,9.687120275051944,11.34346780891025,Flood
-19.52537432799072,-91.91297227562187,5.707113026786054,6.277902169799444,Tornado
-15.728068647247726,123.20985067172427,7.026699693244523,6.8635828852320975,Earthquake
35.21126636942524,116.29019116647522,3.593137739641682,3.091500759319605,Wildfire
-89.42071255122984,-96.86147068053585,7.503702171864016,8.423208764865572,Hurricane
21.526080742771324,-144.56248235964333,6.340452969683455,6.240795066274041,Wildfire
-26.01125812055567,172.59138492393586,9.623033523599508,7.988320024226859,Wildfire
52.95551962987516,-73.43116145258027,9.42083096487235,10.246304514631841,Earthquake
-73.2616848318362,133.5210445684102,2.7090010071455497,2.48345171355862,Hurricane
15.87640805071029,-178.5142243171426,3.0958075214230214,2.5371854365829,Tornado
-3.424879820497726,-172.43106940094322,8.934238979569606,10.373548506386657,Wildfire
25.618594662940932,-12.286328869307379,4.371449815870926,4.341900724729127,Earthquake
-78.3263529930657,-94.06271378337712,3.157764575112791,2.8810952043686924,Earthquake
14.39708173706363,68.34286203694714,8.16010129591178,8.866395788477602,Flood
11.06722583271427,23.603157204463557,6.505871716200561,7.5101242618723765,Earthquake
10.918816994910767,-152.10511291782308,2.514909125588638,2.0122362067927635,Flood
18.627779987361865,-121.45381332634186,7.456094266970763,8.016351706943057,Wildfire
31.7642287007452,-40.302262778970864,1.5747288775586563,1.742917287645322,Tornado
54.89801994253855,-113.18253697604406,3.3743053899526463,2.982788011709351,Tornado
-41.432270376921416,105.2000450078143,3.645932546932925,3.6308002226232814,Earthquake
58.50889383241117,-30.214715200819185,1.941405515613586,1.622460467141188,Earthquake
-0.31397719257834744,-146.36452793670026,5.0792314257700255,5.580551328800832,Wildfire
-76.1295097558204,-5.636555182035057,6.576819636932561,7.490881863275706,Hurricane
-79.46083273608374,-147.2982548178909,5.820506845320489,4.908285948068603,Flood
-29.837102634709055,-133.58257004886582,6.276262244321066,7.070737260500576,Flood
51.28145588006416,-93.7404604698461,1.676846403555,1.8589989890309233,Wildfire
37.38256825336484,129.42997388909632,5.34085474548923,5.013809257741917,Hurricane
51.95069364103316,152.86051163986988,9.26312724320047,9.968197694729906,Wildfire
3.1084301594896857,117.45278255954487,8.923978348729868,7.139354461620253,Flood
-10.7641803680117,-59.732201729574996,6.074278718389514,7.123422439658843,Wildfire
-63.45854519286889,-81.9192812008206,7.991476740057249,8.152531321279525,Earthquake
-30.92530435032392,17.696048684486104,1.2922197616860993,1.3544214649820085,Earthquake
-11.876514088702452,79.86713779192044,3.5737109146274992,3.8090889719718355,Hurricane
-74.0519226576689,177.61420373766293,6.294503299321751,6.449018291864609,Hurricane
-50.28984851198197,-132.63454372358657,7.413270861165939,8.471185793890973,Earthquake
17.680552931472985,-162.25488035143042,5.235933143102752,5.4656897266312985,Hurricane
42.41936056305417,69.96812003829757,9.805937218385967,11.40532476809544,Tornado
89.70255205073093,119.60128206140598,9.348604789145645,9.656479108311638,Flood
77.96039964184038,124.68556075191235,8.615822381416645,7.482402062438273,Tornado
25.661735916334475,64.24687766777784,6.901520662925348,8.043204872740215,Wildfire
-14.17535040706704,163.44568948290734,7.653847350611975,8.209907009459677,Earthquake
24.51192564748189,3.9617148760512855,1.4906317414172432,1.6094285291107204,Hurricane
51.41729125444176,148.9733274010365,1.3921408358093017,1.6624844238136665,Flood
-68.69948563379029,168.4123693169483,4.765810759943479,3.955997626819858,Earthquake
-16.217119854668116,124.97668452111878,8.915070876523153,8.660430088981439,Tornado
61.1644114144111,-68.48691722689658,2.0261601175781783,1.8147063138890072,Hurricane
-20.91006865205208,-109.3623655786937,3.3005756072637538,3.472768570453971,Flood
12.937008820893576,17.323223393454633,5.796544548590127,6.507923585739584,Earthquake
15.79848495519568,-16.914689863132153,7.883815359280766,9.354338370866007,Tornado
-56.794274435944914,135.99300318938387,1.1937261197769753,1.172046194549891,Hurricane
-24.797620502588092,-143.98859841582467,4.376162145233064,4.877177099718564,Earthquake
-29.787968026452212,-87.2135779278533,7.120671991077734,8.308547027188258,Earthquake
-85.28459246422834,90.64762002673507,5.950798899612861,6.387172012495099,Hurricane
-85.64548249955605,-145.80480780816762,2.7663057433846685,2.481633576287024,Wildfire
59.70546786163922,-64.52481095218793,2.7469136784627377,2.865420095645529,Earthquake
-40.847254204893765,-40.62405814056607,4.457134128540933,5.294989852982407,Hurricane
3.2541779229867784,44.13376676256839,3.9468194589406305,4.716534234553365,Tornado
-36.229396754020854,-123.07224754102874,9.839353063802104,10.399644490862109,Hurricane
79.32226412076129,129.81761652589543,6.134610975922179,7.084218714717787,Hurricane
-43.32658340416073,-18.88479523214127,2.8700560490569114,2.5260504007008837,Earthquake
-12.661773706991685,150.12781627700033,3.139605347637312,2.8207201597286935,Wildfire
67.09144508722834,-11.566831091784625,2.3582360094829733,2.7854423602645175,Flood
61.54804202252556,-80.98550678133599,1.4735032155477934,1.2585104766972,Hurricane
-56.501744787670084,-128.94162167243704,7.613948553372484,6.673188677842792,Hurricane
54.47579576322787,-178.65176590393747,2.2128136762021264,2.1424892176178996,Hurricane
-7.526360387179323,11.576694594540822,6.134940973510259,6.3547787005185645,Flood
-3.065603024636061,-141.42358910630756,8.994948911963268,9.368481144283951,Tornado
-65.97360496513012,-38.97800509277584,3.7000857914977354,3.392203145646858,Hurricane
-75.49172752371756,32.137834045351205,7.455647822102523,8.71002745898235,Tornado
41.02907525527773,-80.75307711502789,6.874164105250124,8.015550059238368,Tornado
-0.6369925760460449,-116.91925474819851,7.642955296470077,7.3129876782373975,Wildfire
-11.36687352926768,98.89978413936299,3.761073451007048,3.662220058403704,Hurricane
41.31148115743141,160.8448220213834,7.764749424469981,8.393685172996102,Flood
47.792321818399756,-143.84144956969223,7.851149237410482,8.36303128049579,Earthquake
-61.39652981951636,-123.98748322139717,6.800909950577805,6.480714989711924,Hurricane
19.84052690597543,165.60455661097873,8.780604782815484,8.479409848716044,Wildfire
-65.6362651900166,-166.39768014759133,7.312447976949725,6.867965048648801,Wildfire
45.24751548522822,171.94764115817,9.890085737890008,8.843259750384826,Wildfire
28.251928128085112,-178.32798608940405,8.750502709726739,8.603978562260373,Tornado
82.19063179502243,134.52071603447928,1.8343119026717565,1.971103241556999,Wildfire
-77.58755705584419,-69.36293484441018,3.866016177129122,4.240195055957799,Flood
-79.73015019277422,157.89198894382676,5.644806222460174,6.274481304442344,Hurricane
-39.206326555223974,-65.89969609118923,6.708680838390019,6.372527661985722,Earthquake
-42.89297692753693,55.550275752260156,1.5092157220622355,1.668972843341617,Tornado
-45.543816167040035,-151.1882748842628,3.977899790843394,3.1926883330058273,Tornado
73.12582449378661,-92.76126787665396,8.70424623737579,8.624341040065643,Flood
-45.081684027088905,98.52456473253027,5.699872116621747,6.3699591147292525,Flood
-41.04904929684642,10.326907324375094,7.24004765178524,7.616659641507839,Earthquake
46.691687235233466,154.0688622433361,2.7426708846451757,2.7142163589571404,Earthquake
-9.0468283589028,-25.64949299711246,9.99627660638022,10.574629209155797,Flood
49.807900251932615,133.1324516930123,1.752940821033068,2.0382817253832854,Earthquake
-78.23409163841066,-18.376042507834494,1.2383525887715978,1.271234218624786,Earthquake
-2.237185138790825,172.5293803327147,1.228068690639846,1.3753319048871735,Earthquake
-83.94955196700913,165.54037730359565,7.461559115316602,8.896395220727088,Hurricane
-78.72242337803618,-61.510785999811084,4.199547046664863,4.544864381030724,Flood
73.15874160199397,138.93252135004914,7.619321396925318,7.842798421623652,Earthquake
-64.93583319883287,125.14009471763373,8.216453575296274,6.696363477949568,Hurricane
5.835722809539079,-104.15505696207738,5.826137272088682,5.53361367390874,Flood
-16.002791531872823,44.74454428197709,7.528417023045256,7.725489098657187,Wildfire
-27.478201273408317,-153.83436638766665,1.5019387368324524,1.6804931619870371,Earthquake
71.97000222370905,121.21585941004619,8.00685172260497,7.808617413952451,Tornado
-86.07178858041189,-117.16348193874124,7.991589343881123,9.462228069547557,Earthquake
29.482143511606036,-154.50670750112477,4.254106177028904,3.8657807343888195,Flood
83.41099815843907,-35.92112560602797,5.543138554668993,6.085406494260018,Hurricane
10.83027302313155,27.69196989587165,8.616337977392963,8.337276907011473,Hurricane
78.62804316595653,127.77010508151757,2.9926027343917254,2.9758303866017197,Wildfire
-80.59358172851572,170.72730918782514,3.7452430414883704,4.198420496436618,Wildfire
-14.617202566650949,-21.782695474849085,8.289061519326113,7.613387826178598,Earthquake
-43.17159762683079,-158.23910772530272,4.621508610208142,3.8761739894170786,Tornado
41.547773696531365,89.68160844931344,1.0431677959801475,1.0516197854031388,Earthquake
86.6334762895044,23.462372240617476,7.813591444868432,7.903587177847663,Flood
-43.8245887600354,-18.759115855993272,9.378933850332189,10.493780601593134,Earthquake
27.751428265333406,-68.66320363481172,9.46014584148558,11.232293038015358,Flood
-54.34242610324678,0.863470023672841,8.971008306362618,7.3752478116497615,Flood
11.759445822889782,-58.075342395468866,3.9659956901108497,4.11145171318833,Hurricane
-6.492152396099485,92.5242723890497,1.9590758545742584,2.1011312112512313,Earthquake
84.96095933367667,15.801730737350788,8.313396332312994,9.928859999331177,Flood
19.53490908536398,135.6651986954803,1.5087545312778716,1.7758585277936856,Wildfire
-27.088853024372618,15.675809273799146,3.509533571889083,3.807774808341161,Flood
-69.46275872017199,-94.22553119762519,3.782055819211908,3.8150193270496415,Earthquake
-62.77557082771178,126.39307760357201,5.155308233223238,4.4573288291753475,Hurricane
-49.44295260877768,20.598856174815815,9.220392636552909,8.793217581539556,Wildfire
-44.82600095874636,-105.53722626831795,1.4055829114843976,1.45344150567886,Earthquake
63.1108904114048,44.462811584239965,2.4463560316913515,2.6667241711118743,Flood
11.020101890854486,-51.221964620726084,8.044945953223404,8.480658802027333,Tornado
4.210364047385959,123.98602042514368,9.40683314159566,10.212520129037467,Wildfire
-69.34160306354086,-16.81209408724458,1.1287332367885925,1.0967460676463918,Hurricane
64.8251448028983,81.51888891867002,2.2332477815749563,2.436587038252406,Earthquake
40.10657457752707,-145.60696525095463,3.329103647122293,2.854694733560709,Tornado
-77.81969485799972,-37.43123533115538,2.4501861132445644,2.1194955799099042,Tornado
37.410317501358364,173.96691713006354,2.143299917895505,1.8542391842312185,Hurricane
7.836879121676292,111.0457042117734,3.4724269359678193,4.015326938022592,Wildfire
-75.28943776557992,-122.42131114790568,7.452238280894493,6.188440207611819,Flood
-7.5058845248418375,-80.00494218818817,9.789281536406945,10.969901674915711,Wildfire
-2.754668316591544,-61.26630881171001,9.378481607557635,8.379001434602927,Hurricane
-60.16058277061036,54.13160177836045,6.8961721654675925,6.809087139220069,Wildfire
80.22566646005082,92.518113416276,8.998001232346335,10.495112415787437,Hurricane
62.99556686651915,89.82957917084752,7.108899884730676,7.353267549618512,Wildfire
30.424020719239497,3.5546602703050123,1.671658655275967,1.4778249437475266,Flood
-6.7867990198907036,111.89539362173444,4.939792518557781,4.513172396670014,Earthquake
-15.882202514788467,-22.651890207308977,4.913360915669213,5.739683319259064,Wildfire
27.17522408717175,-135.40299649359773,6.658632043483003,6.464583325552964,Earthquake
8.177736493242984,23.19906299537278,9.890286695804908,10.234411241928994,Tornado
-78.79084094126058,162.82849845639842,2.8897716456544837,2.8434569248162394,Hurricane
2.2504767786597046,105.47771450130408,5.817937669943035,5.535041819233745,Earthquake
55.152651101911104,28.33223316920726,1.0878114177746134,0.9674033676708164,Wildfire
-7.33682203254755,52.850037725674895,4.2336019514437835,4.548906231361326,Tornado
-80.64781604023169,155.00232973280617,4.319415407247645,4.696486595563141,Wildfire
51.53007588912595,-25.796594003414228,3.2372635283163618,2.945761015268504,Tornado
-53.75451921552461,-60.69810998065055,3.731370788966286,4.162733435954012,Tornado
-43.44824972015302,171.80696340016164,2.049396132390443,2.340029359708256,Flood
-60.35285638218674,130.83952806372002,4.109495913991358,4.801000949637231,Wildfire
-30.56128832313044,-63.70430953730314,2.048197899094088,1.7706362902734674,Flood
46.21527102395431,-13.038984950067789,7.830792534717744,7.216619352879269,Hurricane
3.4894547107087215,-30.57187355719234,6.762982435608674,7.737807779520787,Wildfire
-53.12137065287174,-126.32555567828379,6.525499696031804,5.73862937010685,Wildfire
68.00941406736735,164.81495657277327,3.6602240387378138,2.933257366150421,Tornado
68.32473389127526,-34.447524760886836,5.900321784212757,6.775521966956254,Flood
66.70411650828125,135.11846974964686,9.907301178946948,9.219534118809525,Wildfire
-47.01668195132293,-111.83175803496057,8.253360030899216,7.971086947474754,Tornado
-8.776918047422143,17.233491829399114,7.039291528340032,6.888183353098101,Tornado
87.29813810535751,-171.37390135526286,3.861323653509565,4.399244034898752,Earthquake
48.96224573579827,95.11937418323109,2.366973699977698,2.213491687854871,Earthquake
-85.10986417939924,29.129003368660214,9.719919364072975,11.245090907542076,Earthquake
-78.26317357311143,45.21225004911096,8.72123388570898,9.129175315033073,Tornado
-6.492352173780103,-161.38048228032474,8.834617285009656,8.931044390529367,Flood
73.65963705508082,-104.02620112489845,7.697984525424298,7.161017795187785,Tornado
6.96632363148856,-153.24088595271115,1.8259005777317143,1.6387177930012888,Hurricane
-0.39374855382775964,-75.99084631062776,4.927535856453273,5.172056826485731,Tornado
-71.0147340078065,45.87804276557436,3.301837554217958,3.231698811548564,Tornado
28.22041885037293,23.826954354255076,5.7082356027977035,6.645564444162637,Earthquake
57.978568908040586,40.373935780820496,2.914500816504811,2.9047532290197586,Tornado
-21.52439864863878,17.730457696041952,9.57677314243529,9.621956039027781,Hurricane
49.610133166558946,-81.70963355669063,6.728559011248216,6.5044260843923976,Flood
83.60579770214609,-91.97730095600691,6.7444990650722,7.524872670179281,Earthquake
-53.322037357015965,-130.65851392683075,3.727625058471944,3.6155565430548524,Flood
4.199333615053433,125.66551496525716,6.72371259747709,6.103361356680511,Flood
-38.3151675447764,41.93256907484801,4.011806610730753,4.592765752642488,Tornado
52.71379542609108,-112.85603549853849,3.158666208844141,3.281005421199687,Tornado
13.966805858608351,-116.20462326435377,8.562057060662958,8.875463349981358,Wildfire
24.224835159054678,134.2928165494092,6.450395366801735,6.736334187453308,Wildfire
53.62454873086093,87.38311095479496,8.364048748252763,9.096203277071787,Earthquake
-18.72531492075812,57.3836687659337,8.102458369264294,7.496614835473176,Flood
74.71621231326777,-33.52892128585207,5.300909589161536,4.3124900512843505,Wildfire
5.945196104305193,-85.68879685973369,8.154122145756673,9.16716797432779,Wildfire
-61.56813188963736,172.60227472061655,7.56920903411973,6.445650946649617,Flood
35.261841270384444,107.00624700820806,5.842439202032908,6.360826533418316,Hurricane
52.787043078885795,-71.35947967094047,8.351183026541278,6.955918469985752,Hurricane
-32.982898127845196,125.12332666025809,2.1834574885046054,2.07455347807233,Flood
64.29226625977553,93.21550150128533,5.916614579216482,4.8824520488275835,Wildfire
73.10578585783796,-73.05100204392059,9.539846870451148,9.624612911282249,Wildfire
-40.15719227199439,-26.44097247300971,3.968202189915226,4.211271673477709,Tornado
87.03386508873997,-113.05675965923041,3.633165949051104,3.155670779667869,Hurricane
-64.67192495122349,-140.02112002388063,8.414938535185,7.982840255002535,Tornado
-53.63717968755181,80.19433182229083,5.230193035189869,6.130287270996673,Earthquake
-56.83952893715529,-83.69573135260802,4.81390386100907,4.702970560372048,Flood
70.91814780141668,115.2213716686513,2.023828613644632,2.2687471463522013,Hurricane
27.772659418493134,178.4191361451934,3.4298120041304596,4.015877350766026,Hurricane
-62.621229019990885,-152.41686698532646,9.963222575473,11.853627788271027,Flood
-10.741784693697182,-9.707354969867904,2.857807028856149,3.313138015905017,Flood
20.753644512564364,108.7425213518891,8.059266615733577,7.470634961765585,Flood
-74.97646470191101,104.02232275484407,4.88642510150286,5.790556206387931,Earthquake
68.83494631332097,93.59897699914865,2.672634060043536,3.0066013253579436,Earthquake
54.64863637947633,-54.36182329131206,6.836346521508634,7.7583661728492155,Flood
0.9372192437948823,-16.61282795338117,1.756406924045812,1.415785513019789,Hurricane
84.08279074665067,34.18860864292929,9.32341052093286,11.017432679844205,Tornado
-14.803023730482055,170.6186100863726,1.7278588324834696,1.92005909228521,Flood
87.1398574265696,-62.08298246214256,7.1144900241602365,7.877070856442095,Hurricane
30.22559978465287,152.3317995780688,7.56194999459812,6.296154371120511,Tornado
24.24082918570946,-83.03150945502212,7.1868735552302265,6.4180751232315405,Tornado
-60.1281188467587,176.06680757053365,7.425029696824529,8.797952333365512,Flood
68.74699649483591,61.294927257933026,8.838729116543112,8.841122908862008,Wildfire
-13.051856174289274,-13.13586707092166,8.415703209105063,8.071864567623033,Wildfire
-60.79798695915372,40.82055410289776,3.273977393245384,3.7191608133975276,Earthquake
-87.73064640436337,-81.88877914552555,3.5045105997472836,2.9260426426172814,Flood
10.756023054908862,-81.29741129587202,2.638422062339443,2.550765255649896,Tornado
4.931931982081739,-139.1203642163422,5.938794945294964,5.643519900268481,Flood
39.48365202644854,-138.94189282605646,3.517384659130118,3.306132487990533,Hurricane
70.24644954320439,-54.83817307119192,1.6423971841055105,1.5160588971031739,Earthquake
-75.70681476425469,94.6279720426938,8.765145560333867,7.7486514782054465,Flood
41.66936826126522,38.869620335338496,7.325235786455516,6.366833589936786,Flood
-56.2658500624352,-143.0695582808325,1.965152084167082,2.0755198334848837,Wildfire
64.47186956828952,126.80514899132794,3.090287421180722,3.608707662098828,Flood
57.4314324950981,36.492345716423905,2.128770512699132,2.1363077612578603,Tornado
7.342875897397989,165.90800764252072,5.896517149738129,5.420018543029515,Earthquake
37.84370375219608,61.26676826803472,8.009731283683779,6.917717192872228,Hurricane
-33.41697962692529,-116.93704906649484,4.976798278737602,5.634021051109759,Flood
-5.189778192093366,-9.437989569183989,9.00729031806243,10.70603665218824,Earthquake
57.8946415878849,53.459135116993494,4.258216849306624,4.00128524486803,Hurricane
-7.332264508821497,-169.82470762200802,3.522769234153503,3.228195870442366,Wildfire
-25.596312241420478,-174.63230490426915,6.95301365873199,7.235286414051915,Wildfire
-1.0417594949460196,-133.41491978451555,8.998359050656896,9.989362661725055,Tornado
59.0848654386993,-89.40080338363053,8.719088607033822,8.563549844043514,Hurricane
-29.662551473242907,-25.362315532556806,9.947764373103166,10.46533919153679,Flood
-58.72291323556612,-4.521429446476182,9.571230448337218,10.400286861706649,Tornado
38.16252365954054,-130.31006078235717,9.53639974361126,11.293356613939658,Earthquake
58.67607828745472,62.42096848169909,3.47736442957931,3.011449520744753,Earthquake
-71.885253865764,34.60970221075254,2.769979518066494,3.321075246282937,Wildfire
-46.82265970392995,-73.99292441718232,9.503349284376233,9.09340009508103,Flood
-64.4450418430211,-175.08244196329488,5.28531019199477,5.757182987677708,Wildfire
-27.37054591521001,-152.04675047281535,6.547544232734252,6.737198769879907,Wildfire
-8.936823797025724,-38.98988081609781,3.1511121482764173,3.1343086751177096,Flood
44.788740653395166,-124.5692335803538,3.2801731563456835,3.540061759324333,Flood
27.20656527870134,-44.3449417867305,3.63525105443412,3.483666684075971,Earthquake
21.76714214611761,46.14573762372785,5.4398782772689085,4.626311801023479,Wildfire
